team,points,op team,op points,home away,season,vegas line,o/u margin,vegas line total,assists,ats streak,attendance,biggest lead,blocks,conference west/east,defensive rebounds,fast break points,field goals attempted,field goal percentage,fouls,free throws made,free throw percentage,lead changes,losses,margin after the first,margin at the half,matchup losses,matchup wins,offensive rebounds,officials,ou streak,overtime,points in the paint,rest,site streak,steals,streak,team rebounds,three pointers made,time of game,turnovers,wins,win percentage,matchup,o/u,WL,o/u margin class,time zone__C,time zone__M,time zone__P,division__Atlantic,division__Central,division__Northwest,division__Pacific,division__Southeast,division__Southwest,day__Friday,day__Monday,day__Saturday,day__Sunday,day__Thursday,day__Tuesday,day__Wednesday
Timberwolves,113,Lakers,96,0,2017,-5.0,-10.0,219.0,25.0,1,18997.0,21.0,8.0,1,30.0,20.0,100.0,43.0,24.0,19.0,73.08,12.0,35,4.0,-7.0,0,3,18.0,"['Bill Spooner', 'Mark Ayotte', 'J.T. Orr']",-1,0.0,62.0,0.0,-1,14.0,-2,7.0,8.0,128.0,5.0,44,125.71,Timberwolves Lakers,0,1,-1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Magic,100,Hornets,137,1,2017,7.5,25.5,211.5,27.0,2,17018.0,1.0,3.0,0,24.0,13.0,94.0,44.68,19.0,7.0,53.85,2.0,54,-18.0,-23.0,3,0,12.0,"['John Goble', 'Courtney Kirkland', 'Scott Twardoski']",1,0.0,46.0,1.0,1,2.0,2,7.0,9.0,119.0,8.0,24,44.44,Magic Hornets,1,-1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Hornets,137,Magic,100,0,2017,-7.5,25.5,211.5,32.0,-5,17018.0,45.0,5.0,0,41.0,23.0,86.0,55.81,15.0,24.0,92.31,2.0,45,18.0,23.0,0,3,9.0,"['John Goble', 'Courtney Kirkland', 'Scott Twardoski']",2,0.0,46.0,2.0,-1,4.0,-4,5.0,17.0,119.0,9.0,34,75.56,Hornets Magic,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Pistons,113,Mavericks,106,1,2017,-7.5,16.0,203.0,24.0,-1,18768.0,8.0,4.0,0,43.0,10.0,92.0,50.0,19.0,9.0,52.94,20.0,41,-2.0,-1.0,1,0,6.0,"['Kane Fitzgerald', 'Brian Forte', 'Kevin Scott']",1,1.0,56.0,1.0,1,6.0,-1,10.0,12.0,133.0,11.0,37,90.24,Pistons Mavericks,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Mavericks,106,Pistons,113,0,2017,7.5,16.0,203.0,26.0,-1,18768.0,7.0,5.0,1,36.0,7.0,92.0,43.48,20.0,13.0,72.22,20.0,55,2.0,1.0,0,1,10.0,"['Kane Fitzgerald', 'Brian Forte', 'Kevin Scott']",2,1.0,40.0,1.0,-1,7.0,-1,6.0,13.0,133.0,12.0,24,43.64,Mavericks Pistons,1,-1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Raptors,92,Pacers,73,1,2017,-7.5,-43.5,208.5,27.0,1,19924.0,27.0,8.0,0,43.0,12.0,84.0,42.86,17.0,11.0,68.75,0.0,22,12.0,12.0,1,2,9.0,"['Tony Brothers', 'Tony Brown', 'Scott Wall']",-2,0.0,48.0,1.0,1,9.0,1,17.0,9.0,123.0,19.0,56,254.55,Raptors Pacers,0,1,-1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Pacers,73,Raptors,92,0,2017,7.5,-43.5,208.5,16.0,3,19924.0,0.0,8.0,0,32.0,7.0,87.0,29.89,21.0,14.0,70.0,0.0,32,-12.0,-12.0,2,1,12.0,"['Tony Brothers', 'Tony Brown', 'Scott Wall']",1,0.0,24.0,0.0,1,8.0,1,7.0,7.0,123.0,12.0,47,146.88,Pacers Raptors,0,-1,-1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Seventysixers,132,Cavaliers,130,1,2017,-3.5,36.5,225.5,35.0,10,20769.0,30.0,7.0,0,33.0,15.0,101.0,49.5,23.0,18.0,85.71,1.0,30,13.0,23.0,2,1,12.0,"['Tom Washington', 'Pat Fraher', 'Lauren Holtkamp']",1,0.0,60.0,1.0,-1,10.0,12,9.0,14.0,147.0,12.0,48,160.0,Seventysixers Cavaliers,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Cavaliers,130,Seventysixers,132,0,2017,3.5,36.5,225.5,24.0,-1,20769.0,5.0,2.0,0,32.0,13.0,87.0,51.72,20.0,24.0,72.73,1.0,30,-13.0,-23.0,1,2,8.0,"['Tom Washington', 'Pat Fraher', 'Lauren Holtkamp']",1,0.0,50.0,0.0,4,6.0,5,11.0,16.0,147.0,14.0,49,163.33,Cavaliers Seventysixers,1,-1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Suns,103,Pelicans,122,1,2017,11.5,6.0,219.0,20.0,3,18055.0,2.0,4.0,1,36.0,11.0,94.0,39.36,18.0,20.0,76.92,1.0,59,-18.0,-17.0,2,0,12.0,"['Derrick Stafford', 'Sean Corbin', 'Gediminas Petraitis']",-1,0.0,36.0,2.0,1,8.0,1,8.0,9.0,130.0,14.0,20,33.9,Suns Pelicans,1,-1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Pelicans,122,Suns,103,0,2017,-11.5,6.0,219.0,29.0,1,18055.0,27.0,7.0,1,42.0,16.0,99.0,45.45,22.0,16.0,80.0,1.0,34,18.0,17.0,0,2,13.0,"['Derrick Stafford', 'Sean Corbin', 'Gediminas Petraitis']",1,0.0,48.0,1.0,2,9.0,1,10.0,16.0,130.0,15.0,44,129.41,Pelicans Suns,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Wizards,97,Hawks,103,1,2017,-10.5,-8.5,208.5,18.0,1,19557.0,6.0,4.0,0,36.0,2.0,87.0,40.23,15.0,18.0,78.26,19.0,37,1.0,-4.0,1,2,9.0,"['Ed Malloy', 'Ron Garretson', 'Leroy Richardson']",2,0.0,32.0,0.0,-3,8.0,-3,4.0,9.0,129.0,12.0,42,113.51,Wizards Hawks,0,-1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Hawks,103,Wizards,97,0,2017,10.5,-8.5,208.5,24.0,-1,19557.0,11.0,5.0,0,43.0,9.0,79.0,48.1,22.0,16.0,69.57,19.0,57,-1.0,4.0,2,1,7.0,"['Ed Malloy', 'Ron Garretson', 'Leroy Richardson']",-4,0.0,48.0,1.0,1,5.0,-2,6.0,11.0,129.0,18.0,22,38.6,Hawks Wizards,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Bulls,96,Nets,124,1,2017,6.0,0.0,220.0,16.0,5,21669.0,3.0,1.0,0,35.0,9.0,88.0,40.91,14.0,18.0,85.71,3.0,52,-5.0,-12.0,1,0,4.0,"['Brian Forte', 'Marat Kogut', 'Justin Van Duyne']",2,0.0,36.0,0.0,-1,8.0,-1,11.0,6.0,117.0,13.0,27,51.92,Bulls Nets,1,-1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Nets,124,Bulls,96,0,2017,-6.0,0.0,220.0,36.0,1,21669.0,32.0,10.0,0,41.0,16.0,92.0,50.0,18.0,8.0,72.73,3.0,53,5.0,12.0,0,1,5.0,"['Brian Forte', 'Marat Kogut', 'Justin Van Duyne']",1,0.0,36.0,1.0,-2,11.0,1,8.0,24.0,117.0,13.0,26,49.06,Nets Bulls,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Clippers,115,Nuggets,134,1,2017,3.5,26.0,223.0,25.0,-1,16166.0,3.0,0.0,1,23.0,13.0,87.0,49.43,19.0,23.0,67.65,1.0,37,-7.0,-8.0,0,2,15.0,"['Marc Davis', 'Leon Wood', 'Gary Zielinski']",2,0.0,62.0,1.0,-1,6.0,-1,13.0,6.0,133.0,10.0,42,113.51,Clippers Nuggets,1,-1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
Nuggets,134,Clippers,115,0,2017,-3.5,26.0,223.0,36.0,-3,16166.0,21.0,6.0,1,26.0,22.0,85.0,62.35,26.0,16.0,69.57,1.0,35,7.0,8.0,2,0,7.0,"['Marc Davis', 'Leon Wood', 'Gary Zielinski']",-2,0.0,62.0,1.0,3,4.0,4,10.0,12.0,133.0,7.0,44,125.71,Nuggets Clippers,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Knicks,102,Bucks,115,1,2017,10.0,0.0,217.0,30.0,1,19812.0,7.0,7.0,0,31.0,16.0,93.0,44.09,17.0,11.0,100.0,13.0,51,-3.0,2.0,3,0,12.0,"['Mike Callahan', 'Ron Garretson', 'Tre Maddox']",1,0.0,54.0,0.0,3,3.0,1,5.0,9.0,122.0,8.0,28,54.9,Knicks Bucks,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Bucks,115,Knicks,102,0,2017,-10.0,0.0,217.0,30.0,-1,19812.0,13.0,9.0,0,36.0,10.0,93.0,48.39,13.0,15.0,88.24,13.0,37,3.0,-2.0,0,3,12.0,"['Mike Callahan', 'Ron Garretson', 'Tre Maddox']",5,0.0,48.0,1.0,2,6.0,-1,6.0,10.0,122.0,10.0,42,113.51,Bucks Knicks,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Rockets,102,Thunder,108,1,2017,-5.0,-8.0,218.0,23.0,-1,18055.0,6.0,6.0,1,35.0,3.0,76.0,47.37,24.0,16.0,69.57,12.0,15,-6.0,1.0,1,1,6.0,"['Zach Zarba', 'Derrick Collins', 'Karl Lane']",-1,0.0,34.0,1.0,2,7.0,2,11.0,14.0,139.0,17.0,64,426.67,Rockets Thunder,0,-1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Thunder,108,Rockets,102,0,2017,5.0,-8.0,218.0,21.0,-1,18055.0,11.0,5.0,1,27.0,10.0,91.0,39.56,20.0,26.0,78.79,12.0,34,6.0,-1.0,1,1,15.0,"['Zach Zarba', 'Derrick Collins', 'Karl Lane']",-2,0.0,42.0,3.0,1,11.0,-1,15.0,10.0,139.0,11.0,45,132.35,Thunder Rockets,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Spurs,116,Trailblazers,105,1,2017,-5.5,18.0,203.0,21.0,-2,18610.0,13.0,3.0,1,32.0,10.0,84.0,55.95,12.0,15.0,71.43,11.0,34,-1.0,-2.0,1,1,4.0,"['David Guthrie', 'Bennie Adams', 'Curtis Blair']",2,0.0,56.0,2.0,-2,12.0,-2,9.0,7.0,122.0,7.0,45,132.35,Spurs Trailblazers,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Trailblazers,105,Spurs,116,0,2017,5.5,18.0,203.0,18.0,1,18610.0,6.0,5.0,1,29.0,11.0,88.0,47.73,17.0,10.0,90.91,11.0,31,1.0,2.0,1,1,11.0,"['David Guthrie', 'Bennie Adams', 'Curtis Blair']",-1,0.0,42.0,1.0,-2,4.0,-2,5.0,11.0,122.0,13.0,48,154.84,Trailblazers Spurs,1,-1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
Warriors,120,Pelicans,126,1,2017,-6.5,20.0,226.0,31.0,-1,19596.0,7.0,0.0,1,34.0,17.0,90.0,54.44,21.0,7.0,63.64,6.0,22,-8.0,-2.0,0,3,8.0,"['James Capers', 'Tyler Ford', 'Josh Tiven']",1,0.0,52.0,1.0,-2,3.0,-1,6.0,15.0,127.0,17.0,57,259.09,Warriors Pelicans,1,-1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
Pelicans,126,Warriors,120,0,2017,6.5,20.0,226.0,39.0,2,19596.0,11.0,6.0,1,30.0,13.0,87.0,56.32,16.0,17.0,77.27,6.0,34,8.0,2.0,3,0,4.0,"['James Capers', 'Tyler Ford', 'Josh Tiven']",2,0.0,62.0,0.0,-1,15.0,2,6.0,11.0,127.0,8.0,45,132.35,Pelicans Warriors,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Celtics,106,Hawks,112,1,2017,-9.5,16.0,202.0,33.0,-2,18624.0,13.0,6.0,0,31.0,8.0,82.0,51.22,18.0,13.0,65.0,3.0,25,7.0,9.0,0,3,10.0,"['Tony Brothers', 'Ben Taylor', 'Haywoode Workman']",1,0.0,56.0,1.0,1,9.0,1,5.0,9.0,122.0,12.0,54,216.0,Celtics Hawks,1,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Hawks,112,Celtics,106,0,2017,9.5,16.0,202.0,23.0,1,18624.0,6.0,4.0,0,32.0,6.0,86.0,50.0,19.0,11.0,78.57,3.0,57,-7.0,-9.0,3,0,5.0,"['Tony Brothers', 'Ben Taylor', 'Haywoode Workman']",-5,0.0,48.0,1.0,-1,7.0,1,10.0,15.0,122.0,13.0,23,40.35,Hawks Celtics,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Grizzlies,130,Pistons,117,1,2017,6.5,44.0,203.0,36.0,1,16044.0,20.0,4.0,1,35.0,24.0,83.0,57.83,18.0,18.0,75.0,1.0,58,8.0,6.0,1,0,8.0,"['Derrick Stafford', 'Nick Buchert', 'Scott Twardoski']",-1,0.0,52.0,1.0,1,11.0,-4,8.0,16.0,123.0,12.0,21,36.21,Grizzlies Pistons,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Pistons,117,Grizzlies,130,0,2017,-6.5,44.0,203.0,30.0,-2,16044.0,1.0,0.0,0,24.0,16.0,93.0,40.86,18.0,18.0,78.26,1.0,41,-8.0,-6.0,0,1,14.0,"['Derrick Stafford', 'Nick Buchert', 'Scott Twardoski']",2,0.0,26.0,1.0,2,10.0,1,12.0,23.0,123.0,12.0,38,92.68,Pistons Grizzlies,1,-1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Hornets,117,Pacers,123,1,2017,2.5,25.0,215.0,27.0,1,16629.0,4.0,3.0,0,31.0,7.0,80.0,50.0,17.0,26.0,86.67,1.0,45,-6.0,-13.0,1,1,5.0,"['Tom Washington', 'Brent Barnaky', 'Pat Fraher']",3,0.0,42.0,1.0,-2,6.0,1,9.0,11.0,130.0,21.0,35,77.78,Hornets Pacers,1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Pacers,123,Hornets,117,0,2017,-2.5,25.0,215.0,27.0,-1,16629.0,20.0,1.0,0,32.0,8.0,93.0,53.76,22.0,14.0,77.78,1.0,33,6.0,13.0,1,1,7.0,"['Tom Washington', 'Brent Barnaky', 'Pat Fraher']",-1,0.0,56.0,1.0,-1,11.0,-1,7.0,9.0,130.0,14.0,47,142.42,Pacers Hornets,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Lakers,97,Jazz,112,1,2017,8.0,0.0,209.0,20.0,-1,18997.0,0.0,4.0,1,32.0,18.0,93.0,39.78,22.0,18.0,81.82,0.0,45,-9.0,-6.0,2,0,12.0,"['Scott Foster', 'Matt Boland', 'Sean Corbin']",-1,0.0,50.0,1.0,2,8.0,-1,9.0,5.0,132.0,12.0,34,75.56,Lakers Jazz,1,-1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
Jazz,112,Lakers,97,0,2017,-8.0,0.0,209.0,35.0,1,18997.0,22.0,4.0,1,38.0,25.0,83.0,50.6,24.0,15.0,68.18,0.0,33,9.0,6.0,0,2,7.0,"['Scott Foster', 'Matt Boland', 'Sean Corbin']",4,0.0,48.0,2.0,2,8.0,4,10.0,13.0,132.0,18.0,46,139.39,Jazz Lakers,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Raptors,112,Magic,101,1,2017,-11.5,2.5,210.5,28.0,2,19948.0,22.0,5.0,0,41.0,3.0,78.0,50.0,21.0,17.0,70.83,8.0,22,11.0,11.0,0,2,6.0,"['Jason Phillips', 'Jason Goldenberg', 'Kevin Scott']",-3,0.0,34.0,1.0,2,8.0,2,4.0,17.0,119.0,17.0,57,259.09,Raptors Magic,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Magic,101,Raptors,112,0,2017,11.5,2.5,210.5,25.0,-1,19948.0,2.0,4.0,0,36.0,16.0,89.0,47.19,17.0,10.0,58.82,8.0,55,-11.0,-11.0,2,0,6.0,"['Jason Phillips', 'Jason Goldenberg', 'Kevin Scott']",2,0.0,58.0,1.0,2,12.0,-1,7.0,7.0,119.0,10.0,24,43.64,Magic Raptors,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Seventysixers,109,Mavericks,97,1,2017,-13.0,-9.0,215.0,32.0,-1,20846.0,20.0,4.0,0,43.0,14.0,91.0,50.55,19.0,9.0,64.29,6.0,30,8.0,13.0,0,1,9.0,"['Sean Wright', 'Courtney Kirkland', 'Aaron Smith']",2,0.0,58.0,1.0,1,9.0,13,7.0,8.0,122.0,10.0,49,163.33,Seventysixers Mavericks,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Mavericks,97,Seventysixers,109,0,2017,13.0,-9.0,215.0,24.0,1,20846.0,3.0,6.0,1,33.0,5.0,94.0,42.55,9.0,6.0,46.15,6.0,56,-8.0,-13.0,1,0,10.0,"['Sean Wright', 'Courtney Kirkland', 'Aaron Smith']",3,0.0,48.0,1.0,-2,6.0,-2,9.0,11.0,122.0,11.0,24,42.86,Mavericks Seventysixers,0,-1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Suns,100,Warriors,117,1,2017,13.5,0.0,217.0,24.0,-1,18055.0,3.0,0.0,1,36.0,8.0,92.0,42.39,16.0,12.0,75.0,3.0,60,-4.0,-14.0,3,0,8.0,"['Marc Davis', 'Kevin Cutler', 'Rodney Mott']",1,0.0,52.0,1.0,2,4.0,-1,10.0,10.0,116.0,13.0,20,33.33,Suns Warriors,1,-1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Warriors,117,Suns,100,0,2017,-13.5,0.0,217.0,27.0,-2,18055.0,24.0,7.0,1,36.0,13.0,90.0,52.22,15.0,10.0,66.67,3.0,23,4.0,14.0,0,3,5.0,"['Marc Davis', 'Kevin Cutler', 'Rodney Mott']",2,0.0,36.0,0.0,1,9.0,-2,10.0,13.0,116.0,11.0,57,247.83,Warriors Suns,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
Bucks,102,Magic,86,1,2017,-11.5,-20.5,208.5,26.0,1,18717.0,20.0,2.0,0,44.0,24.0,91.0,42.86,18.0,15.0,83.33,14.0,37,10.0,3.0,1,2,12.0,"['Bill Spooner', 'Derrick Collins', 'Jonathan Sterling']",0,0.0,50.0,1.0,-1,13.0,1,3.0,9.0,122.0,16.0,43,116.22,Bucks Magic,0,1,-1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Magic,86,Bucks,102,0,2017,11.5,-20.5,208.5,24.0,1,18717.0,7.0,4.0,0,38.0,13.0,82.0,41.46,14.0,13.0,65.0,14.0,56,-10.0,-3.0,2,1,5.0,"['Bill Spooner', 'Derrick Collins', 'Jonathan Sterling']",3,0.0,50.0,0.0,-1,8.0,-2,8.0,5.0,122.0,19.0,24,42.86,Magic Bucks,0,-1,-1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Clippers,100,Pelicans,113,1,2017,8.5,-11.0,224.0,29.0,-2,15742.0,4.0,6.0,1,44.0,18.0,98.0,45.92,18.0,8.0,42.11,5.0,38,-8.0,-10.0,2,1,16.0,"['Scott Foster', 'Matt Boland', 'Eric Lewis']",3,0.0,76.0,1.0,1,6.0,-2,7.0,2.0,127.0,15.0,42,110.53,Clippers Pelicans,0,-1,-1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
Pelicans,113,Clippers,100,0,2017,-8.5,-11.0,224.0,34.0,3,15742.0,26.0,10.0,1,42.0,23.0,95.0,46.32,18.0,14.0,70.0,5.0,34,8.0,10.0,1,2,9.0,"['Scott Foster', 'Matt Boland', 'Eric Lewis']",3,0.0,58.0,1.0,-2,12.0,3,3.0,11.0,127.0,7.0,46,135.29,Pelicans Clippers,0,1,-1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Heat,93,Thunder,115,1,2017,4.5,-4.5,212.5,21.0,-1,19600.0,18.0,4.0,0,35.0,12.0,87.0,45.98,24.0,8.0,57.14,3.0,37,6.0,3.0,1,0,8.0,"['Ken Mauer', 'Nick Buchert', 'Scott Wall']",1,0.0,58.0,2.0,-2,6.0,-1,11.0,5.0,131.0,15.0,43,116.22,Heat Thunder,0,-1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Thunder,115,Heat,93,0,2017,-4.5,-4.5,212.5,21.0,1,19600.0,22.0,4.0,1,36.0,15.0,81.0,43.21,15.0,31.0,81.58,3.0,34,-6.0,-3.0,0,1,7.0,"['Ken Mauer', 'Nick Buchert', 'Scott Wall']",-3,0.0,32.0,1.0,-1,9.0,1,9.0,14.0,131.0,9.0,46,135.29,Thunder Heat,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Knicks,109,Cavaliers,123,1,2017,12.0,9.0,223.0,26.0,-1,19449.0,3.0,7.0,0,29.0,3.0,87.0,52.87,20.0,6.0,50.0,5.0,52,-1.0,-12.0,1,1,8.0,"['Kane Fitzgerald', 'Gediminas Petraitis', 'James Williams']",0,0.0,54.0,1.0,4,4.0,-1,6.0,11.0,125.0,14.0,28,53.85,Knicks Cavaliers,1,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Cavaliers,123,Knicks,109,0,2017,-12.0,9.0,223.0,29.0,1,19449.0,18.0,2.0,0,35.0,8.0,85.0,47.06,15.0,24.0,85.71,5.0,31,1.0,12.0,1,1,7.0,"['Kane Fitzgerald', 'Gediminas Petraitis', 'James Williams']",2,0.0,36.0,2.0,-1,9.0,-1,11.0,19.0,125.0,10.0,49,158.06,Cavaliers Knicks,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Nets,114,Bulls,105,1,2017,-7.0,0.0,219.0,32.0,2,16187.0,12.0,10.0,0,32.0,6.0,82.0,50.0,15.0,14.0,93.33,5.0,53,3.0,7.0,0,2,6.0,"['Sean Wright', 'Courtney Kirkland', 'Tre Maddox']",0,0.0,42.0,1.0,-3,8.0,2,4.0,18.0,119.0,17.0,27,50.94,Nets Bulls,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Bulls,105,Nets,114,0,2017,7.0,0.0,219.0,26.0,-1,16187.0,2.0,6.0,0,34.0,24.0,89.0,48.31,17.0,7.0,58.33,5.0,53,-3.0,-7.0,2,0,10.0,"['Sean Wright', 'Courtney Kirkland', 'Tre Maddox']",0,0.0,46.0,1.0,1,7.0,-2,7.0,12.0,119.0,19.0,27,50.94,Bulls Nets,1,-1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Nuggets,88,Trailblazers,82,1,2017,-4.5,-48.0,218.0,22.0,1,17467.0,9.0,5.0,1,42.0,17.0,83.0,37.35,18.0,20.0,76.92,5.0,35,5.0,-7.0,1,2,10.0,"['John Goble', 'J.T. Orr', 'Josh Tiven']",1,0.0,44.0,1.0,-1,7.0,5,9.0,6.0,139.0,12.0,45,128.57,Nuggets Trailblazers,0,1,-1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Trailblazers,82,Nuggets,88,0,2017,4.5,-48.0,218.0,10.0,-1,17467.0,11.0,2.0,1,39.0,7.0,94.0,32.98,28.0,13.0,72.22,5.0,32,-5.0,7.0,2,1,18.0,"['John Goble', 'J.T. Orr', 'Josh Tiven']",1,0.0,44.0,1.0,-3,8.0,-3,8.0,7.0,139.0,17.0,48,150.0,Trailblazers Nuggets,0,-1,-1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
Pistons,98,Raptors,108,1,2017,6.0,-2.5,208.5,22.0,-3,17529.0,17.0,2.0,0,29.0,7.0,78.0,44.87,11.0,19.0,76.0,4.0,42,0.0,3.0,3,0,4.0,"['Mike Callahan', 'Pat Fraher', 'Michael Smith']",3,0.0,38.0,0.0,-1,7.0,-1,5.0,9.0,118.0,3.0,38,90.48,Pistons Raptors,0,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Raptors,108,Pistons,98,0,2017,-6.0,-2.5,208.5,27.0,-1,17529.0,19.0,5.0,0,40.0,15.0,87.0,52.87,17.0,4.0,100.0,4.0,22,0.0,-3.0,0,3,8.0,"['Mike Callahan', 'Pat Fraher', 'Michael Smith']",1,0.0,60.0,0.0,3,3.0,3,4.0,12.0,118.0,9.0,58,263.64,Raptors Pistons,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Spurs,98,Kings,85,1,2017,-13.5,-16.5,199.5,18.0,1,18418.0,13.0,6.0,1,34.0,10.0,82.0,41.46,14.0,24.0,82.76,5.0,34,-8.0,-7.0,0,3,11.0,"['Ed Malloy', 'Tony Brown', 'Leon Wood']",3,0.0,40.0,1.0,1,6.0,1,7.0,6.0,127.0,8.0,46,135.29,Spurs Kings,0,1,-1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Kings,85,Spurs,98,0,2017,13.5,-16.5,199.5,16.0,-2,18418.0,14.0,2.0,1,33.0,9.0,81.0,40.74,24.0,11.0,64.71,5.0,54,8.0,7.0,3,0,12.0,"['Ed Malloy', 'Tony Brown', 'Leon Wood']",-4,0.0,30.0,2.0,-3,4.0,1,10.0,8.0,127.0,12.0,26,48.15,Kings Spurs,0,-1,-1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
Timberwolves,113,Grizzlies,94,1,2017,-16.0,-6.5,213.5,27.0,2,17641.0,19.0,7.0,1,34.0,14.0,87.0,48.28,18.0,22.0,84.62,6.0,35,-6.0,3.0,2,0,18.0,"['James Capers', 'Curtis Blair', 'Marat Kogut']",-2,0.0,58.0,2.0,-2,10.0,1,8.0,7.0,125.0,17.0,45,128.57,Timberwolves Grizzlies,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Grizzlies,94,Timberwolves,113,0,2017,16.0,-6.5,213.5,20.0,2,17641.0,10.0,5.0,1,25.0,11.0,85.0,41.18,20.0,19.0,90.48,6.0,58,6.0,-3.0,0,2,10.0,"['James Capers', 'Curtis Blair', 'Marat Kogut']",1,0.0,46.0,0.0,2,11.0,1,6.0,5.0,125.0,17.0,22,37.93,Grizzlies Timberwolves,0,-1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Hawks,113,Seventysixers,121,1,2017,9.5,14.0,220.0,27.0,2,15673.0,7.0,3.0,0,31.0,12.0,98.0,41.84,24.0,18.0,69.23,8.0,57,5.0,-6.0,2,0,8.0,"['Jason Phillips', 'Jacyn Goble', 'Mark Lindsay']",1,0.0,46.0,1.0,-2,10.0,2,14.0,13.0,140.0,10.0,24,42.11,Hawks Seventysixers,1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Seventysixers,121,Hawks,113,0,2017,-9.5,14.0,220.0,29.0,-2,15673.0,13.0,8.0,0,43.0,15.0,87.0,49.43,22.0,18.0,60.0,8.0,30,-5.0,6.0,0,2,11.0,"['Jason Phillips', 'Jacyn Goble', 'Mark Lindsay']",-1,0.0,44.0,1.0,2,7.0,14,14.0,17.0,140.0,18.0,50,166.67,Seventysixers Hawks,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
